609630398	20161218	201612	2016	2016.9534											EDU	COLLEGE						EDU			1	110	110	11	3	-2.0	10	1	10	-6.25	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20161218230000	http://www.powerlineblog.com/archives/2016/12/democrats-threaten-harass-electors-where-is-the-outrage.php
609630399	20161218	201612	2016	2016.9534											EDUEDU	STUDENT						EDU	EDU		1	190	190	19	4	-10.0	3	1	3	-6.95443645083933	0								3	Minnehaha County, South Dakota, United States	US	USSD		43.6666	-96.7587	1265772	3	Minnehaha County, South Dakota, United States	US	USSD		43.6666	-96.7587	1265772	20161218230000	http://integrated.processmyquote.com/south-dakota-limiting-release-of-vehicle-crash-reports/
609630400	20161218	201612	2016	2016.9534											ESP	SPAIN	ESP								1	0841	084	08	2	7.0	10	1	10	4.54545454545454	0								1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20161218230000	http://www.couriermail.com.au/lifestyle/miss-world-2016-pageant-australia-fights-for-the-coveted-crown/news-story/4dc58e2981de432ef90878f58d20fdf7?nk=08a3bf863aecaa9f58dd49b6e35bd09f-1482101180
609630401	20161218	201612	2016	2016.9534											GINGOV	GUINEA	GIN					GOV			1	050	050	05	1	3.5	1	1	1	-3.57142857142857	0								4	Simandou, Beyla, Guinea	GV	GV01	40722	9.16667	-9.16667	-1185617	4	Simandou, Beyla, Guinea	GV	GV01	40722	9.16667	-9.16667	-1185617	20161218230000	http://www.afr.com/business/mining/iron-ore/rio-tinto-shows-its-staying-power-after-simandou-scandal-in-guinea-20161218-gtdu80
609630402	20161218	201612	2016	2016.9534											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	6	1	6	-1.04166666666666	0								4	Zurmi, Zamfara, Nigeria	NI	NI57	23103	12.7776	6.7834	-2032279	4	Zurmi, Zamfara, Nigeria	NI	NI57	23103	12.7776	6.7834	-2032279	20161218230000	http://thenewsnigeria.com.ng/2016/12/zamfara-over-1000-herdsmen-surrender-weapons/
609630403	20161218	201612	2016	2016.9534											GOV	AUTHORITIES						GOV			0	043	043	04	1	2.8	5	1	5	-9.3706293706294	0								3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20161218230000	http://www.chicagotribune.com/news/local/breaking/ct-four-dead-fernwood-homicide-investigation-20161218-story.html
609630404	20161218	201612	2016	2016.9534											GOV	MINIST						GOV			0	060	060	06	2	6.0	4	1	4	-2.75663443735857	0								4	Ramla, HaMerkaz, Israel	IS	IS02	18311	31.9253	34.8669	-781167	4	Ramla, HaMerkaz, Israel	IS	IS02	18311	31.9253	34.8669	-781167	20161218230000	http://www.ynetnews.com/articles/0,7340,L-4891347,00.html
609630405	20161218	201612	2016	2016.9534											GOV	MINIST						GOV			0	060	060	06	2	6.0	6	1	6	-2.75663443735857	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20161218230000	http://www.ynetnews.com/articles/0,7340,L-4891347,00.html
609630406	20161218	201612	2016	2016.9534											GOV	MINIST						GOV			1	073	073	07	2	7.4	2	1	2	-4.02684563758389	0								4	Kuje, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.89639	7.24306	-2016210	4	Kuje, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.89639	7.24306	-2016210	20161218230000	http://nationalaccordnewspaper.com/fct-security-agencies-rescued-10-kidnapped-persons-kuje/
609630407	20161218	201612	2016	2016.9534											GOV	GOVERNMENT						GOV			1	080	080	08	2	5.0	6	1	6	-1.04166666666666	0								4	Zurmi, Zamfara, Nigeria	NI	NI57	23103	12.7776	6.7834	-2032279	4	Zurmi, Zamfara, Nigeria	NI	NI57	23103	12.7776	6.7834	-2032279	20161218230000	http://thenewsnigeria.com.ng/2016/12/zamfara-over-1000-herdsmen-surrender-weapons/
609630408	20161218	201612	2016	2016.9534											GOV	PRESIDENT						GOV			0	190	190	19	4	-10.0	10	1	10	-0.76542098153985	0								1	Latvia	LG	LG		57	25	LG	1	Latvia	LG	LG		57	25	LG	20161218230000	http://www.quiet-corner.com/health-and-beauty/reasons-drink-kombucha-every-day/
609630409	20161218	201612	2016	2016.9534											GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	040	040	04	1	1.0	5	1	5	1.41843971631206	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20161218230000	http://www.theyucatantimes.com/2016/12/mexicos-foreign-affairs-minister-meets-with-top-u-s-officials/
609630410	20161218	201612	2016	2016.9534											IDN	INDONESIA	IDN								1	042	042	04	1	1.9	6	1	6	-1.11642743221691	0								5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	20161218230000	http://en.tempo.co/read/news/2016/12/19/080828770/Kendeng-Mountain-and-the-Cement-Factory
609630411	20161218	201612	2016	2016.9534											IND	AHMEDABAD	IND								1	042	042	04	1	1.9	1	1	1	0.920245398773004	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20161218230000	http://timesofindia.indiatimes.com/city/ahmedabad/Wallabies-arrive-pride-in-Prague/articleshow/56055007.cms
609630412	20161218	201612	2016	2016.9534											IND	AHMEDABAD	IND								1	042	042	04	1	1.9	1	1	1	0.920245398773004	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20161218230000	http://timesofindia.indiatimes.com/city/ahmedabad/Wallabies-arrive-pride-in-Prague/articleshow/56055007.cms
609630413	20161218	201612	2016	2016.9534											IRQ	IRAQ	IRQ								1	051	051	05	1	3.4	8	1	8	-5.30973451327434	0								5	Diyala, DiyaláZ, Iraq	IZ	IZ10	36803	34	45	-3104863	5	Diyala, DiyaláZ, Iraq	IZ	IZ10	36803	34	45	-3104863	20161218230000	http://www.iraqsun.com/index.php/sid/250283009
609630414	20161218	201612	2016	2016.9534											IRQ	IRAQI	IRQ								1	0841	084	08	2	7.0	2	1	2	-11.0266159695818	0								5	Diyala, DiyaláZ, Iraq	IZ	IZ10	36803	34	45	-3104863	5	Diyala, DiyaláZ, Iraq	IZ	IZ10	36803	34	45	-3104863	20161218230000	http://www.iraqsun.com/index.php/sid/250285293
609630415	20161218	201612	2016	2016.9534											ISR	ISRAEL	ISR								0	043	043	04	1	2.8	4	1	4	-2.75663443735857	0								4	Ramla, HaMerkaz, Israel	IS	IS02	18311	31.9253	34.8669	-781167	4	Ramla, HaMerkaz, Israel	IS	IS02	18311	31.9253	34.8669	-781167	20161218230000	http://www.ynetnews.com/articles/0,7340,L-4891347,00.html
609630416	20161218	201612	2016	2016.9534											JAM	JAMAICA	JAM								0	130	130	13	3	-4.4	6	1	6	-1.34529147982063	0								5	Clarendon, Clarendon, Jamaica	JM	JM01	18421	17.9833	-77.3	-3751340	5	Clarendon, Clarendon, Jamaica	JM	JM01	18421	17.9833	-77.3	-3751340	20161218230000	http://entornointeligente.com/articulo/9407267/JAMAICA-Henry-urges-municipal-council-to-restore-public-order-to-busy-May-Pen-town-centre-18122016
609630417	20161218	201612	2016	2016.9534											JUD	CONSTITUTIONAL COURT						JUD			0	012	012	01	1	-0.4	10	1	10	-3.82571732199788	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20161218230000	http://khpg.org/en/index.php?id=1482096892
609630418	20161218	201612	2016	2016.9534											LEG	SENATOR						LEG			1	046	046	04	1	7.0	6	1	6	5.03597122302158	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161218230000	http://utahpolicy.com/index.php/features/featured-articles/11776-sen-lee-welcomes-jillian-wheeler-to-communications-team
609630419	20161218	201612	2016	2016.9534											LEG	SENATOR						LEG			1	111	111	11	3	-2.0	6	1	6	-3.26086956521739	0								1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	20161218230000	http://www.barossaherald.com.au/story/4150363/labor-senator-sam-dastyari-quits-over-chinese-donations-scandal/?cs=4056
609630420	20161218	201612	2016	2016.9534											MED	NEWSPAPER						MED			1	043	043	04	1	2.8	3	1	3	3.51437699680511	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20161218230000	http://lacrossetribune.com/entertainment/books-and-literature/terri-schlichenmeyer-a-holiday-read-to-warm-your-heart/article_38e1086c-a86f-5f2d-99fa-521dbabda75c.html
609630421	20161218	201612	2016	2016.9534											MED	WRITER						MED			1	060	060	06	2	6.0	3	1	3	-3.56597045338768	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20161218230000	http://www.nashvilleherald.com/index.php/nav/mreview/2949
609630422	20161218	201612	2016	2016.9534											MNCKOR	SAMSUNG	KOR					MNC			1	043	043	04	1	2.8	5	1	5	-0.88495575221239	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20161218230000	http://www.usatoday.com/story/tech/columnist/baig/2016/12/18/samsung-faces-quandary-after-recalls-apologize-ignore-ces/95478834/
