551695818	20160519	201605	2016	2016.3808	COM	COMOROS	COM								MLI	MALI	MLI								1	057	057	05	1	8.0	2	1	2	2.26337448559671	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Comoros	CN	CN		-12.1667	44.25	CN	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695819	20160519	201605	2016	2016.3808	COM	COMOROS	COM								MLI	MALI	MLI								1	057	057	05	1	8.0	2	1	2	2.26337448559671	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695820	20160519	201605	2016	2016.3808	COM	COMOROS	COM								MRT	MAURITANIA	MRT								1	057	057	05	1	8.0	6	1	6	2.26337448559671	1	Comoros	CN	CN		-12.1667	44.25	CN	1	Mauritania	MR	MR		20	-12	MR	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695821	20160519	201605	2016	2016.3808	COM	COMOROS	COM								MRT	MAURITANIA	MRT								1	057	057	05	1	8.0	2	1	2	2.26337448559671	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Comoros	CN	CN		-12.1667	44.25	CN	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695822	20160519	201605	2016	2016.3808	COM	COMOROS	COM								MRT	MAURITANIA	MRT								1	057	057	05	1	8.0	2	1	2	2.26337448559671	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Mali	ML	ML		17	-4	ML	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695823	20160519	201605	2016	2016.3808	DJI	DJIBOUTI	DJI								COM	COMOROS	COM								1	057	057	05	1	8.0	1	1	1	2.26337448559671	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695824	20160519	201605	2016	2016.3808	DJI	DJIBOUTI	DJI								COM	COMOROS	COM								1	057	057	05	1	8.0	3	1	3	2.26337448559671	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Comoros	CN	CN		-12.1667	44.25	CN	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695825	20160519	201605	2016	2016.3808	DJI	DJIBOUTI	DJI								COM	COMOROS	COM								1	057	057	05	1	8.0	2	1	2	2.26337448559671	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695826	20160519	201605	2016	2016.3808	DJI	DJIBOUTI	DJI								COM	COMOROS	COM								1	057	057	05	1	8.0	1	1	1	2.26337448559671	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695827	20160519	201605	2016	2016.3808	DJI	DJIBOUTI	DJI								COM	COMOROS	COM								1	057	057	05	1	8.0	3	1	3	2.26337448559671	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695828	20160519	201605	2016	2016.3808	MLI	MALI	MLI								COM	COMOROS	COM								1	057	057	05	1	8.0	2	1	2	2.26337448559671	1	Comoros	CN	CN		-12.1667	44.25	CN	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695829	20160519	201605	2016	2016.3808	MLI	MALI	MLI								COM	COMOROS	COM								1	057	057	05	1	8.0	2	1	2	2.26337448559671	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695830	20160519	201605	2016	2016.3808	MLI	MALI	MLI								COM	COMOROS	COM								1	057	057	05	1	8.0	6	1	6	2.26337448559671	1	Mali	ML	ML		17	-4	ML	1	Comoros	CN	CN		-12.1667	44.25	CN	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695831	20160519	201605	2016	2016.3808	MRT	MAURITANIA	MRT								COM	COMOROS	COM								1	057	057	05	1	8.0	2	1	2	2.26337448559671	1	Comoros	CN	CN		-12.1667	44.25	CN	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695832	20160519	201605	2016	2016.3808	MRT	MAURITANIA	MRT								COM	COMOROS	COM								1	057	057	05	1	8.0	2	1	2	2.26337448559671	1	Mali	ML	ML		17	-4	ML	1	Djibouti	DJ	DJ		11.5	43	DJ	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695833	20160519	201605	2016	2016.3808	MRT	MAURITANIA	MRT								COM	COMOROS	COM								1	057	057	05	1	8.0	6	1	6	2.26337448559671	1	Mauritania	MR	MR		20	-12	MR	1	Comoros	CN	CN		-12.1667	44.25	CN	1	Djibouti	DJ	DJ		11.5	43	DJ	20160618230000	http://saudigazette.com.sa/business/itfc-fosters-use-shariah-compliant-banking-trade/
551695834	20160611	201606	2016	2016.4411											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	1.11940298507463	0								4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	20160618230000	http://www.hertsandessexobserver.co.uk/question-time-eu-special-the-case-for-remain-escape-to-the-chateau-tonight-s-tv-highlights/story-29408534-detail/story.html
551695835	20160611	201606	2016	2016.4411	BUSBUS	AIRLINE						BUS	BUS												0	010	010	01	1	0.0	12	1	12	-1.37614678899082	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20160618230000	http://realmoney.thestreet.com/articles/06/18/2016/demand-aviation-biofuels-grows-green-regulations-loom
551695836	20160611	201606	2016	2016.4411	BUSBUS	AIRLINE						BUS	BUS		USA	UNITED STATES	USA								0	010	010	01	1	0.0	8	1	8	-1.37614678899082	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20160618230000	http://realmoney.thestreet.com/articles/06/18/2016/demand-aviation-biofuels-grows-green-regulations-loom
551695837	20160611	201606	2016	2016.4411	CANGOV	CANADA	CAN					GOV			GRC	ATHENS	GRC								1	042	042	04	1	1.9	7	1	7	2.44648318042813	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20160618230000	http://www.maritimeprofessional.com/news/greece-canada-partner-maritime-training-291347
551695838	20160611	201606	2016	2016.4411	CANGOV	CANADA	CAN					GOV			GRC	ATHENS	GRC								1	043	043	04	1	2.8	7	1	7	2.44648318042813	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20160618230000	http://www.maritimeprofessional.com/news/greece-canada-partner-maritime-training-291347
551695839	20160611	201606	2016	2016.4411	DEU	GERMANY	DEU								GOV	AMBASSADOR						GOV			0	040	040	04	1	1.0	2	1	2	-0.42372881355932	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695840	20160611	201606	2016	2016.4411	DEU	BERLIN	DEU								GOV	AMBASSADOR						GOV			1	040	040	04	1	1.0	1	1	1	-0.42372881355932	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695841	20160611	201606	2016	2016.4411	DEU	GERMANY	DEU								REF	REFUGEE						REF			0	040	040	04	1	1.0	2	1	2	-0.42372881355932	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695842	20160611	201606	2016	2016.4411	DEU	GERMANY	DEU								USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	-0.42372881355932	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695843	20160611	201606	2016	2016.4411	GBR	UNITED KINGDOM	GBR																		1	040	040	04	1	1.0	4	1	4	1.11940298507463	4	Schonbrunn, Wien, Austria	AU	AU09	5672	48.1833	16.3	-1991117	0								4	Schonbrunn, Wien, Austria	AU	AU09	5672	48.1833	16.3	-1991117	20160618230000	http://www.hertsandessexobserver.co.uk/question-time-eu-special-the-case-for-remain-escape-to-the-chateau-tonight-s-tv-highlights/story-29408534-detail/story.html
551695844	20160611	201606	2016	2016.4411	GBR	UNITED KINGDOM	GBR																		1	125	125	12	3	-5.0	4	1	4	1.11940298507463	4	Schonbrunn, Wien, Austria	AU	AU09	5672	48.1833	16.3	-1991117	0								4	Schonbrunn, Wien, Austria	AU	AU09	5672	48.1833	16.3	-1991117	20160618230000	http://www.hertsandessexobserver.co.uk/question-time-eu-special-the-case-for-remain-escape-to-the-chateau-tonight-s-tv-highlights/story-29408534-detail/story.html
551695845	20160611	201606	2016	2016.4411	GBR	UNITED KINGDOM	GBR																		1	125	125	12	3	-5.0	2	1	2	1.11940298507463	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								4	Schonbrunn, Wien, Austria	AU	AU09	5672	48.1833	16.3	-1991117	20160618230000	http://www.hertsandessexobserver.co.uk/question-time-eu-special-the-case-for-remain-escape-to-the-chateau-tonight-s-tv-highlights/story-29408534-detail/story.html
551695846	20160611	201606	2016	2016.4411	GOV	AMBASSADOR						GOV			DEU	GERMANY	DEU								0	040	040	04	1	1.0	2	1	2	-0.42372881355932	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695847	20160611	201606	2016	2016.4411	GOV	AMBASSADOR						GOV			DEU	BERLIN	DEU								1	040	040	04	1	1.0	1	1	1	-0.42372881355932	1	United States	US	US		38	-97	US	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	United States	US	US		38	-97	US	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695848	20160611	201606	2016	2016.4411	GOV	AMBASSADOR						GOV			REF	REFUGEE						REF			0	040	040	04	1	1.0	3	1	3	-0.42372881355932	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695849	20160611	201606	2016	2016.4411	GRC	ATHENS	GRC								CANGOV	CANADA	CAN					GOV			1	042	042	04	1	1.9	2	1	2	2.44648318042813	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20160618230000	http://www.maritimeprofessional.com/news/greece-canada-partner-maritime-training-291347
551695850	20160611	201606	2016	2016.4411	GRC	ATHENS	GRC								CANGOV	CANADA	CAN					GOV			1	042	042	04	1	1.9	5	1	5	2.44648318042813	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	1	United States	US	US		38	-97	US	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20160618230000	http://www.maritimeprofessional.com/news/greece-canada-partner-maritime-training-291347
551695851	20160611	201606	2016	2016.4411	GRC	ATHENS	GRC								CANGOV	CANADA	CAN					GOV			1	043	043	04	1	2.8	7	1	7	2.44648318042813	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20160618230000	http://www.maritimeprofessional.com/news/greece-canada-partner-maritime-training-291347
551695852	20160611	201606	2016	2016.4411	REF	REFUGEE						REF			DEU	GERMANY	DEU								0	040	040	04	1	1.0	2	1	2	-0.42372881355932	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695853	20160611	201606	2016	2016.4411	REF	REFUGEE						REF			GOV	AMBASSADOR						GOV			0	040	040	04	1	1.0	3	1	3	-0.42372881355932	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695854	20160611	201606	2016	2016.4411	SYR	SYRIAN	SYR								SYRREF	SYRIA	SYR					REF			0	036	036	03	1	4.0	1	1	1	-0.42372881355932	1	Austria	AU	AU		47.3333	13.3333	AU	1	Austria	AU	AU		47.3333	13.3333	AU	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695855	20160611	201606	2016	2016.4411	SYR	SYRIAN	SYR								SYRREF	SYRIA	SYR					REF			0	036	036	03	1	4.0	1	1	1	-0.42372881355932	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695856	20160611	201606	2016	2016.4411	SYR	SYRIA	SYR								USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	1	1	1	-0.42372881355932	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695857	20160611	201606	2016	2016.4411	SYR	SYRIA	SYR								USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	1	1	1	-0.42372881355932	1	Syria	SY	SY		35	38	SY	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695858	20160611	201606	2016	2016.4411	SYRREF	SYRIAN	SYR					REF													0	036	036	03	1	4.0	3	1	3	-0.42372881355932	1	Syria	SY	SY		35	38	SY	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695859	20160611	201606	2016	2016.4411	USA	ORLANDO	USA								USAGOV	OBAMA	USA					GOV			1	112	112	11	3	-2.0	9	1	9	-3.33333333333333	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20160618230000	http://www.forbes.com/sites/billwhalen/2016/06/18/razing-arizona-is-john-mccain-in-trouble-back-in-his-home-state/
551695860	20160611	201606	2016	2016.4411	USAGOV	UNITED STATES	USA					GOV			DEU	GERMANY	DEU								1	040	040	04	1	1.0	2	1	2	-0.42372881355932	1	United States	US	US		38	-97	US	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	United States	US	US		38	-97	US	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695861	20160611	201606	2016	2016.4411	USAGOV	UNITED STATES	USA					GOV			SYR	SYRIA	SYR								1	040	040	04	1	1.0	1	1	1	-0.42372881355932	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695862	20160611	201606	2016	2016.4411	USAGOV	UNITED STATES	USA					GOV			SYR	SYRIA	SYR								1	040	040	04	1	1.0	1	1	1	-0.42372881355932	1	United States	US	US		38	-97	US	1	Syria	SY	SY		35	38	SY	1	United States	US	US		38	-97	US	20160618230000	http://www.npr.org/2016/06/17/482521392/syrian-refugee-meets-ambassador-samantha-power-in-germany?ft=nprml&f=1003,1004
551695863	20160617	201606	2016	2016.4575											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	4	1	4	1.45985401459854	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20160618230000	http://www.tvtonight.com.au/2016/06/adam-whittington-supporters-protest-nine-in-syd-bris.html
551695864	20160617	201606	2016	2016.4575											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	2	1	2	1.45985401459854	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20160618230000	http://www.tvtonight.com.au/2016/06/adam-whittington-supporters-protest-nine-in-syd-bris.html
551695865	20160617	201606	2016	2016.4575											AUS	SYDNEY	AUS								1	051	051	05	1	3.4	4	1	4	1.45985401459854	0								1	United Kingdom	UK	UK		54	-2	UK	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20160618230000	http://www.tvtonight.com.au/2016/06/adam-whittington-supporters-protest-nine-in-syd-bris.html
551695866	20160617	201606	2016	2016.4575											AUS	AUSTRALIA	AUS								1	053	053	05	1	3.8	2	1	2	1.45985401459854	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20160618230000	http://www.tvtonight.com.au/2016/06/adam-whittington-supporters-protest-nine-in-syd-bris.html
551695867	20160617	201606	2016	2016.4575											AUS	SYDNEY	AUS								1	141	141	14	3	-6.5	10	1	10	1.45985401459854	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20160618230000	http://www.tvtonight.com.au/2016/06/adam-whittington-supporters-protest-nine-in-syd-bris.html
551695868	20160617	201606	2016	2016.4575	LEG	LAWMAKER						LEG			NPL	BAGLUNG	NPL								1	010	010	01	1	0.0	6	1	6	-1.30718954248366	4	Baglung, Nepal (general), Nepal	NP	NP00	22363	28.2719	83.5898	-1021654	4	Baglung, Nepal (general), Nepal	NP	NP00	22363	28.2719	83.5898	-1021654	4	Baglung, Nepal (general), Nepal	NP	NP00	22363	28.2719	83.5898	-1021654	20160618230000	http://thehimalayantimes.com/nepal/baglung-declared-fully-literate/
551695869	20160617	201606	2016	2016.4575	NPL	BAGLUNG	NPL								LEG	LAWMAKER						LEG			1	010	010	01	1	0.0	2	1	2	-1.30718954248366	4	Baglung, Nepal (general), Nepal	NP	NP00	22363	28.2719	83.5898	-1021654	4	Baglung, Nepal (general), Nepal	NP	NP00	22363	28.2719	83.5898	-1021654	4	Baglung, Nepal (general), Nepal	NP	NP00	22363	28.2719	83.5898	-1021654	20160618230000	http://thehimalayantimes.com/nepal/baglung-declared-fully-literate/
551695870	20160618	201606	2016	2016.4603											AGR	HUSBANDMAN						AGR			1	042	042	04	1	1.9	1	1	1	1.91554201131911	0								3	Southborough, Massachusetts, United States	US	USMA	MA027	42.3056	-71.5245	611395	3	Southborough, Massachusetts, United States	US	USMA	MA027	42.3056	-71.5245	611395	20160618230000	http://www.geneamusings.com/search?updated-max=2016-06-17T11:29:00-07:00&max-results=20
551695871	20160618	201606	2016	2016.4603											AGR	HUSBANDMAN						AGR			1	060	060	06	2	6.0	1	1	1	1.91554201131911	0								4	Burnham Thorpe, Norfolk, United Kingdom	UK	UKI9	40122	52.9333	0.766667	-2591332	4	Burnham Thorpe, Norfolk, United Kingdom	UK	UKI9	40122	52.9333	0.766667	-2591332	20160618230000	http://www.geneamusings.com/search?updated-max=2016-06-17T11:29:00-07:00&max-results=20
