656953762	20170418	201704	2017	2017.2959	JUD	APPEALS COURT						JUD													0	110	110	11	3	-2.0	2	1	2	-6.31136044880785	3	Avoca, New York, United States	US	USNY	NY101	42.4095	-77.4214	942735	0								3	Avoca, New York, United States	US	USNY	NY101	42.4095	-77.4214	942735	20170518230000	http://timesleader.com/news/local/659083/avoca-environmental-contamination-suit-dropped-in-luzerne-county-court
656953763	20170418	201704	2017	2017.2959	JUD	APPEALS COURT						JUD													0	110	110	11	3	-2.0	6	1	6	-6.31136044880785	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Avoca, New York, United States	US	USNY	NY101	42.4095	-77.4214	942735	20170518230000	http://timesleader.com/news/local/659083/avoca-environmental-contamination-suit-dropped-in-luzerne-county-court
656953764	20170418	201704	2017	2017.2959	JUDJUD	SUPREME COURT						JUD	JUD												1	084	084	08	2	7.0	24	1	24	-4.71946999475922	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20170518230000	http://www.castanet.net/edition/news-story-197401-3-.htm
656953765	20170418	201704	2017	2017.2959	LEG	LAWMAKER						LEG													0	172	172	17	4	-5.0	2	1	2	-3.65535248041775	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20170518230000	http://www.refinery29.com/2017/05/155195/nevada-bans-conversion-therapy
656953766	20170418	201704	2017	2017.2959	LEG	LAWMAKER						LEG													0	172	172	17	4	-5.0	8	1	8	-3.65535248041775	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20170518230000	http://www.refinery29.com/2017/05/155195/nevada-bans-conversion-therapy
656953767	20170418	201704	2017	2017.2959	MED	TELEVISION						MED			GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	6	1	6	0	4	Franz Josef Glacier, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.4	170.183	-1509737	4	Franz Josef Glacier, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.4	170.183	-1509737	4	Franz Josef Glacier, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.4	170.183	-1509737	20170518230000	http://www.scoop.co.nz/stories/PO1705/S00250/pilot-union-to-push-caa-on-drone-regulation-and-education.htm
656953768	20170418	201704	2017	2017.2959	MED	TELEVISION						MED			NZL	NEW ZEALAND	NZL								1	020	020	02	1	3.0	2	1	2	0	4	Franz Josef Glacier, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.4	170.183	-1509737	4	Franz Josef Glacier, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.4	170.183	-1509737	4	Franz Josef Glacier, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.4	170.183	-1509737	20170518230000	http://www.scoop.co.nz/stories/PO1705/S00250/pilot-union-to-push-caa-on-drone-regulation-and-education.htm
656953769	20170418	201704	2017	2017.2959	MED	TELEVISION						MED			NZLGOV	NEW ZEALAND	NZL					GOV			1	020	020	02	1	3.0	2	1	2	0	4	Franz Josef Glacier, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.4	170.183	-1509737	4	Franz Josef Glacier, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.4	170.183	-1509737	4	Franz Josef Glacier, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.4	170.183	-1509737	20170518230000	http://www.scoop.co.nz/stories/PO1705/S00250/pilot-union-to-push-caa-on-drone-regulation-and-education.htm
656953770	20170418	201704	2017	2017.2959	PRKGOV	NORTH KOREA	PRK					GOV			PRK	NORTH KOREAN	PRK								1	151	151	15	4	-7.2	2	1	2	0	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20170518230000	http://www.cnn.com/2017/05/18/politics/uss-ronald-reagan-duel-carrier-training-korea/
656953771	20170418	201704	2017	2017.2959	PRKGOV	NORTH KOREAN	PRK					GOV			USA	THE US	USA								1	043	043	04	1	2.8	6	1	6	0.54054054054054	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20170518230000	http://www.ktvz.com/news/politics/us-navy-moves-second-aircraft-carrier-near-north-korea/505235233
656953772	20170418	201704	2017	2017.2959	USA	FLORIDA	USA																		1	193	193	19	4	-10.0	8	1	8	-7.39549839228297	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Fort Lauderdale, Florida, United States	US	USFL		26.1223	-80.1434	282693	20170518230000	https://www.tinymixtapes.com/news/legendary-florida-post-punk-group-morbid-opera-gets-reissue-treatment-premieres-polyester-pig
656953773	20170418	201704	2017	2017.2959	USA	COLORADO	USA								GOV	GOVERNOR						GOV			0	020	020	02	1	3.0	4	1	4	-5.23627075351213	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20170518230000	http://fox13now.com/2017/05/18/colorado-man-granted-freedom-after-mistaken-prison-release-then-ice-detains-him/
656953774	20170418	201704	2017	2017.2959	USA	COLORADO	USA								PER	LIMA	PER								0	033	033	03	1	5.2	4	1	4	-5.23627075351213	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20170518230000	http://fox13now.com/2017/05/18/colorado-man-granted-freedom-after-mistaken-prison-release-then-ice-detains-him/
656953775	20170418	201704	2017	2017.2959	USA	COLORADO	USA								PER	LIMA	PER								0	081	081	08	2	5.0	4	1	4	-5.23627075351213	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20170518230000	http://fox13now.com/2017/05/18/colorado-man-granted-freedom-after-mistaken-prison-release-then-ice-detains-him/
656953776	20170418	201704	2017	2017.2959	USA	THE US	USA								PRKGOV	NORTH KOREAN	PRK					GOV			1	042	042	04	1	1.9	3	1	3	0.54054054054054	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20170518230000	http://www.ktvz.com/news/politics/us-navy-moves-second-aircraft-carrier-near-north-korea/505235233
656953777	20170418	201704	2017	2017.2959	USA	THE US	USA								PRKGOV	NORTH KOREAN	PRK					GOV			1	042	042	04	1	1.9	3	1	3	0.54054054054054	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20170518230000	http://www.ktvz.com/news/politics/us-navy-moves-second-aircraft-carrier-near-north-korea/505235233
656953778	20170418	201704	2017	2017.2959	USA	THE US	USA								PRKGOV	NORTH KOREAN	PRK					GOV			1	151	151	15	4	-7.2	6	1	6	0.54054054054054	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20170518230000	http://www.ktvz.com/news/politics/us-navy-moves-second-aircraft-carrier-near-north-korea/505235233
656953779	20170418	201704	2017	2017.2959	USA	UNITED STATES	USA								USAGOV	WASHINGTON	USA					GOV			1	020	020	02	1	3.0	1	1	1	-0.98765432098765	2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20170518230000	http://rinf.com/alt-news/newswire/even-with-no-love-from-dnc-sanders-backed-montana-longshot-surges/
656953780	20170418	201704	2017	2017.2959	USALEG	COLORADO	USA					LEG			GOV	GOVERNOR						GOV			0	020	020	02	1	3.0	6	1	6	-5.23627075351213	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20170518230000	http://fox13now.com/2017/05/18/colorado-man-granted-freedom-after-mistaken-prison-release-then-ice-detains-him/
656953781	20170418	201704	2017	2017.2959	USALEG	COLORADO	USA					LEG			PER	LIMA	PER								0	033	033	03	1	5.2	6	1	6	-5.23627075351213	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20170518230000	http://fox13now.com/2017/05/18/colorado-man-granted-freedom-after-mistaken-prison-release-then-ice-detains-him/
656953782	20170418	201704	2017	2017.2959	USALEG	COLORADO	USA					LEG			PER	LIMA	PER								0	081	081	08	2	5.0	6	1	6	-5.23627075351213	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20170518230000	http://fox13now.com/2017/05/18/colorado-man-granted-freedom-after-mistaken-prison-release-then-ice-detains-him/
656953783	20170511	201705	2017	2017.3589											USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	0.17452006980803	0								3	Bastrop County, Texas, United States	US	USTX		30.1002	-97.3336	1383796	3	Bastrop County, Texas, United States	US	USTX		30.1002	-97.3336	1383796	20170518230000	http://www.statesman.com/news/local/rare-twin-horses-born-bastrop-county/lA4KyC6KANXG4vvTTz1KqO/
656953784	20170511	201705	2017	2017.3589	BRA	BRAZIL	BRA																		1	051	051	05	1	3.4	10	1	10	4.8689138576779	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20170518230000	http://robbreport.com/travel/hotels/palacio-tangara-is-sao-paulos-most-luxurious-new-hotel-2712957/
656953785	20170511	201705	2017	2017.3589	CHE	GENEVA	CHE								IGOUNOHLHWHO	WORLD HEALTH ASSEMBLY		UNO				IGO	HLH		1	036	036	03	1	4.0	7	1	7	3.93700787401574	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20170518230000	http://www.path.org/news/press-room/816/
656953786	20170511	201705	2017	2017.3589	CHE	GENEVA	CHE								IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH		1	046	046	04	1	7.0	4	1	4	3.93700787401574	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20170518230000	http://www.path.org/news/press-room/816/
656953787	20170511	201705	2017	2017.3589	CHE	GENEVA	CHE								IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH		1	046	046	04	1	7.0	6	1	6	3.93700787401574	1	Uganda	UG	UG		1	32	UG	1	Uganda	UG	UG		1	32	UG	1	Uganda	UG	UG		1	32	UG	20170518230000	http://www.path.org/news/press-room/816/
656953788	20170511	201705	2017	2017.3589	IGOBUSOPC	OPEC		OPC				IGO	BUS												1	046	046	04	1	7.0	10	1	10	-1.67364016736402	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20170518230000	https://www.oilandgas360.com/race-will-opec-cut-output-faster-u-s-shale-companies-accelerate/
656953789	20170511	201705	2017	2017.3589	IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH		CHE	GENEVA	CHE								1	046	046	04	1	7.0	10	1	10	3.93700787401574	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20170518230000	http://www.path.org/news/press-room/816/
656953790	20170511	201705	2017	2017.3589	MCOELI	ALBERT	MCO					ELI			GOV	ADMINISTRATION						GOV			0	020	020	02	1	3.0	2	1	1	-1.86528497409327	3	Mountain Lake, Minnesota, United States	US	USMN	MN033	43.9388	-94.9297	648194	3	Mountain Lake, Minnesota, United States	US	USMN		43.9388	-94.9297	648194	3	Mountain Lake, Minnesota, United States	US	USMN		43.9388	-94.9297	648194	20170518230000	http://www.grandforksherald.com/news/4269385-dayton-gop-legislature-odds-budget-talks-pause
656953791	20170511	201705	2017	2017.3589	MIL	SPECIAL FORCES						MIL			SYRREB	SYRIAN	SYR					REB			0	154	154	15	4	-7.2	3	1	3	-2.21729490022173	4	Shayrat, ?ims, Syria	SY	SY11	26358	34.4928	36.9463	-2547650	4	Shayrat, ?ims, Syria	SY	SY11	26358	34.4928	36.9463	-2547650	4	Shayrat, ?ims, Syria	SY	SY11	26358	34.4928	36.9463	-2547650	20170518230000	http://hotair.com/archives/2017/05/18/hmmm-us-strikes-pro-assad-convoy-heading-toward-anti-isis-coalition-positions/
656953792	20170511	201705	2017	2017.3589	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	4	1	4	0.17452006980803	3	Bastrop County, Texas, United States	US	USTX	TX021	30.1002	-97.3336	1383796	0								3	Bastrop County, Texas, United States	US	USTX		30.1002	-97.3336	1383796	20170518230000	http://www.statesman.com/news/local/rare-twin-horses-born-bastrop-county/lA4KyC6KANXG4vvTTz1KqO/
656953793	20170511	201705	2017	2017.3589	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	020	020	02	1	3.0	2	1	2	2.15231788079471	3	Clemson University, South Carolina, United States	US	USSC	SC073	34.677	-82.8388	1247313	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20170518230000	http://www.kait8.com/story/35465257/harvard-student-submits-rap-album-as-his-senior-thesis
656953794	20170511	201705	2017	2017.3589	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	020	020	02	1	3.0	2	1	2	2.15231788079471	3	Jonesboro, Georgia, United States	US	USGA	GA063	33.5215	-84.3538	332118	3	Jonesboro, Georgia, United States	US	USGA	GA063	33.5215	-84.3538	332118	3	Jonesboro, Georgia, United States	US	USGA	GA063	33.5215	-84.3538	332118	20170518230000	http://www.kait8.com/story/35465257/harvard-student-submits-rap-album-as-his-senior-thesis
656953795	20170511	201705	2017	2017.3589	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	6	1	6	-1.70293282876065	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20170518230000	https://www.commondreams.org/news/2017/05/18/trump-administration-raid-public-ed-fund-school-choice-programs
656953796	20170511	201705	2017	2017.3589	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			0	020	020	02	1	3.0	4	1	2	-1.86528497409327	3	Mountain Lake, Minnesota, United States	US	USMN	MN033	43.9388	-94.9297	648194	3	Mountain Lake, Minnesota, United States	US	USMN		43.9388	-94.9297	648194	3	Mountain Lake, Minnesota, United States	US	USMN		43.9388	-94.9297	648194	20170518230000	http://www.grandforksherald.com/news/4269385-dayton-gop-legislature-odds-budget-talks-pause
