699394573	20170919	201709	2017	2017.7096											HINAST700	YOGA				HIN					0	042	042	04	1	1.9	5	1	5	-4.74860335195531	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171019230000	http://www.timesunion.com/news/article/Queensbury-woman-sees-success-in-new-FDA-approved-12291686.php
699394574	20170919	201709	2017	2017.7096	HINAST700	YOGA				HIN															0	043	043	04	1	2.8	5	1	5	-4.74860335195531	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171019230000	http://www.timesunion.com/news/article/Queensbury-woman-sees-success-in-new-FDA-approved-12291686.php
699394575	20170919	201709	2017	2017.7096	JUD	STATE SUPREME COURT						JUD													0	120	120	12	3	-4.0	5	1	5	-4.35435435435436	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171019230000	http://muscatinejournal.com/muscatine/news/local/muscatine-city-council-mayor-argue-over-date-of-final-ruling/article_04e5ad58-f828-510c-a98b-939a051568aa.html
699394576	20170919	201709	2017	2017.7096	USA	SEATTLE	USA																		1	031	031	03	1	5.2	5	1	5	0.68649885583524	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171019230000	http://kcur.org/post/few-details-kansas-city-submits-regional-plan-amazon-hq2
699394577	20171012	201710	2017	2017.7726											CHR	CHRISTIAN				CHR					1	040	040	04	1	1.0	10	1	10	1.01781170483461	0								0								0								20171019230000	http://wegotthiscovered.com/tv/supergirl-season-3-episode-3-images/
699394578	20171012	201710	2017	2017.7726	CHR	CHRISTIAN				CHR															1	040	040	04	1	1.0	10	1	10	1.01781170483461	0								0								0								20171019230000	http://wegotthiscovered.com/tv/supergirl-season-3-episode-3-images/
699394579	20171012	201710	2017	2017.7726	MDV	MALDIVE	MDV																		1	051	051	05	1	3.4	2	1	2	-0.42372881355933	4	Mount Everest, New South Wales, Australia	AS	AS02	5096	-30.0318	150.635	11363637	0								4	Mount Everest, New South Wales, Australia	AS	AS02	5096	-30.0318	150.635	11363637	20171019230000	http://www.news.com.au/travel/travel-updates/incidents/tragedy-as-young-groom-drowns-while-snorkelling-on-honeymoon-in-the-maldives/news-story/35fa13a3d43561a8a9ad06524ac3010f
699394580	20171012	201710	2017	2017.7726	SAU	MEDINA	SAU																		1	190	190	19	4	-10.0	10	1	10	-12.9533678756477	0								0								0								20171019230000	http://katu.com/news/local/man-sentenced-to-life-in-prison-for-aloha-murder
699394581	20171012	201710	2017	2017.7726	USA	UNITED STATES	USA																		0	111	111	11	3	-2.0	12	2	12	2.78745644599304	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171019230000	http://helenair.com/news/politics/state/bullock-signs-bipartisan-letter-urging-return-of-health-insurance-subsidies/article_43a6b2d4-0664-56e7-80f0-1e600b4f2bf1.html
699394582	20171012	201710	2017	2017.7726	USA	UNITED STATES	USA								LEG	SENATOR						LEG			1	040	040	04	1	1.0	2	1	2	0.998003992015972	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20171019230000	http://www.actionnewsjax.com/news/trump-to-meet-with-gop-senators-at-us-capitol-next-week/627047267
699394583	20171012	201710	2017	2017.7726	USAPRI	PUERTO RICO	USA								USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-4.53172205438067	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171019230000	http://freebeacon.com/politics/former-clinton-spokesman-rips-john-kelly/
699394584	20171018	201710	2017	2017.7890											CRM	CRIMINAL						CRM			1	112	112	11	3	-2.0	3	1	3	-5.58766859344894	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171019230000	https://www.sandiegoreader.com/news/2017/oct/19/stringers-new-moon-shooter-weldon-mcdavid/
699394585	20171018	201710	2017	2017.7890											CRM	CRIMINAL						CRM			1	193	193	19	4	-10.0	3	1	3	-5.58766859344894	0								3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20171019230000	https://www.sandiegoreader.com/news/2017/oct/19/stringers-new-moon-shooter-weldon-mcdavid/
699394586	20171018	201710	2017	2017.7890											CVL	COMMUNITY						CVL			0	160	160	16	4	-4.0	6	1	6	-8.17031070195628	0								3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20171019230000	https://patch.com/california/sonomavalley/sonoma-co-arson-arrest-sheriff-responds-ices-request-hold-suspect
699394587	20171018	201710	2017	2017.7890											CVL	COMMUNITY						CVL			0	160	160	16	4	-4.0	4	1	4	-8.17031070195628	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171019230000	https://patch.com/california/sonomavalley/sonoma-co-arson-arrest-sheriff-responds-ices-request-hold-suspect
699394588	20171018	201710	2017	2017.7890	CRM	CRIMINAL						CRM													1	193	193	19	4	-10.0	1	1	1	-5.58766859344894	3	San Diego County, California, United States	US	USCA	CA073	33.0334	-116.801	277301	0								3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20171019230000	https://www.sandiegoreader.com/news/2017/oct/19/stringers-new-moon-shooter-weldon-mcdavid/
699394589	20171018	201710	2017	2017.7890	CRM	CRIMINAL						CRM			MDV	MALE	MDV								0	020	020	02	1	3.0	10	1	10	-8.47665847665843	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	20171019230000	http://www.scsun-news.com/story/news/crime/2017/10/19/law-enforcement-silver-city-police-blotter/781379001/
699394590	20171018	201710	2017	2017.7890	GOV	PRIME MINISTER						GOV			MIL	ARMY						MIL			1	051	051	05	1	3.4	5	1	5	5.92105263157895	4	Nathu La, India (general), India	IN	IN00	17862	27.4	88.8167	-2105882	4	Nathu La, India (general), India	IN	IN00	17862	27.4	88.8167	-2105882	4	Nathu La, India (general), India	IN	IN00	17862	27.4	88.8167	-2105882	20171019230000	https://www.aninews.in/news/national/general-news/bsf-itbp-jawans-celebrate-diwali201710200358220001/
699394591	20171018	201710	2017	2017.7890	LEG	SENATOR						LEG			GOV	ATTORNEY GENERAL						GOV			0	040	040	04	1	1.0	8	1	8	-1.92307692307693	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171019230000	https://www.cnsnews.com/news/article/michael-w-chapman/grassley-calls-doj-lift-gag-order-fbi-informant-russia-uranium
699394592	20171018	201710	2017	2017.7890	NGA	NIGERIA	NGA								LEG	LEGISLATOR						LEG			1	010	010	01	1	0.0	1	1	1	-1.30057803468208	5	Cross River State, Cross River, Nigeria	NI	NI22	22714	5.75	8.5	-2003914	5	Cross River State, Cross River, Nigeria	NI	NI22	22714	5.75	8.5	-2003914	5	Cross River State, Cross River, Nigeria	NI	NI22	22714	5.75	8.5	-2003914	20171019230000	http://leadership.ng/2017/10/19/engender-healthusaid-repairs-400-fistula-patients-cross-river/
699394593	20171018	201710	2017	2017.7890	NGA	NIGERIA	NGA								NGALEG	NIGERIA	NGA					LEG			1	010	010	01	1	0.0	2	1	2	-1.30057803468208	5	Cross River State, Cross River, Nigeria	NI	NI22	22714	5.75	8.5	-2003914	5	Cross River State, Cross River, Nigeria	NI	NI22	22714	5.75	8.5	-2003914	5	Cross River State, Cross River, Nigeria	NI	NI22	22714	5.75	8.5	-2003914	20171019230000	http://leadership.ng/2017/10/19/engender-healthusaid-repairs-400-fistula-patients-cross-river/
699394594	20171018	201710	2017	2017.7890	RWA	RWANDA	RWA																		1	014	014	01	1	0.0	10	1	10	0.3584229390681	4	Rulindo, Est, Rwanda	RW	RW11	21982	-2.1547	30.0075	38262	0								4	Rulindo, Est, Rwanda	RW	RW11	21982	-2.1547	30.0075	38262	20171019230000	http://www.newtimes.co.rw/section/read/222109/
699394595	20171018	201710	2017	2017.7890	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	112	112	11	3	-2.0	1	1	1	-5.58766859344894	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171019230000	https://www.sandiegoreader.com/news/2017/oct/19/stringers-new-moon-shooter-weldon-mcdavid/
699394596	20171018	201710	2017	2017.7890	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	193	193	19	4	-10.0	1	1	1	-5.58766859344894	3	San Diego County, California, United States	US	USCA	CA073	33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20171019230000	https://www.sandiegoreader.com/news/2017/oct/19/stringers-new-moon-shooter-weldon-mcdavid/
699394597	20171019	201710	2017	2017.7918											ABW	ARUBA	ABW								0	173	173	17	4	-5.0	2	1	2	-3.22222222222222	0								4	Oranjestad, Aruba (general), Aruba	AA	AA00	4937	12.5167	-70.0333	-1307825	4	Oranjestad, Aruba (general), Aruba	AA	AA00	4937	12.5167	-70.0333	-1307825	20171019230000	https://www.yahoo.com/news/robyn-gardner-apos-sister-human-222927960.html
699394598	20171019	201710	2017	2017.7918											ABW	ARUBA	ABW								0	173	173	17	4	-5.0	2	1	2	-3.22222222222222	0								4	Oranjestad, Aruba (general), Aruba	AA	AA00	4937	12.5167	-70.0333	-1307825	1	Peru	PE	PE		-10	-76	PE	20171019230000	https://www.yahoo.com/news/robyn-gardner-apos-sister-human-222927960.html
699394599	20171019	201710	2017	2017.7918											AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	2	1	2	-2.53164556962025	0								1	Afghanistan	AF	AF		33	66	AF	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171019230000	https://www.yahoo.com/news/m/f8581a55-6e00-3def-9dda-4a66bcdeaae7/ss_trump-doubles-down-on-false.html
699394600	20171019	201710	2017	2017.7918											AFR	AFRICA	AFR								1	042	042	04	1	1.9	8	1	4	-1.67910447761194	0								4	Beatrix, North-West, South Africa	SF	SF10	77350	-26.7567	26.7823	-1209639	4	Beatrix, North-West, South Africa	SF	SF10	77350	-26.7567	26.7823	-1209639	20171019230000	https://motherboard.vice.com/en_us/article/ne3j5g/dear-future-is-there-underground-life-on-mars-devil-worms-mephisto-worms
699394601	20171019	201710	2017	2017.7918											AFR	AFRICA	AFR								0	090	090	09	2	-2.0	4	1	4	-1.67910447761194	0								4	Beatrix, North-West, South Africa	SF	SF10	77350	-26.7567	26.7823	-1209639	4	Beatrix, North-West, South Africa	SF	SF10	77350	-26.7567	26.7823	-1209639	20171019230000	https://motherboard.vice.com/en_us/article/ne3j5g/dear-future-is-there-underground-life-on-mars-devil-worms-mephisto-worms
699394602	20171019	201710	2017	2017.7918											BEL	BELGIUM	BEL								0	042	042	04	1	1.9	2	1	2	-1.67910447761194	0								1	Belgium	BE	BE		50.833333	4	BE	4	Beatrix, North-West, South Africa	SF	SF10	77350	-26.7567	26.7823	-1209639	20171019230000	https://motherboard.vice.com/en_us/article/ne3j5g/dear-future-is-there-underground-life-on-mars-devil-worms-mephisto-worms
699394603	20171019	201710	2017	2017.7918											BEL	BELGIUM	BEL								0	090	090	09	2	-2.0	1	1	1	-1.67910447761194	0								1	Belgium	BE	BE		50.833333	4	BE	4	Beatrix, North-West, South Africa	SF	SF10	77350	-26.7567	26.7823	-1209639	20171019230000	https://motherboard.vice.com/en_us/article/ne3j5g/dear-future-is-there-underground-life-on-mars-devil-worms-mephisto-worms
699394604	20171019	201710	2017	2017.7918											BEL	BELGIUM	BEL								0	090	090	09	2	-2.0	1	1	1	-1.67910447761194	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171019230000	https://motherboard.vice.com/en_us/article/ne3j5g/dear-future-is-there-underground-life-on-mars-devil-worms-mephisto-worms
699394605	20171019	201710	2017	2017.7918											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	10	1	10	0.12658227848102	0								3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20171019230000	http://www.newtimes.co.rw/section/read/222071/
699394606	20171019	201710	2017	2017.7918											BUS	BANK						BUS			0	033	033	03	1	5.2	5	1	5	0.16583747927032	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171019230000	http://www.monroenews.com/zz/news/20171019/coming-soon-selfie-with-your-credit-card-application
699394607	20171019	201710	2017	2017.7918											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	-1.26849894291754	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171019230000	http://www.4-traders.com/news/Xinhua-News-Media-Announcements-and-Notices-Announcement-on-Summons--25319164/
699394608	20171019	201710	2017	2017.7918											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	0.87804878048781	0								3	Menlo Park, California, United States	US	USCA		37.4538	-122.182	1659108	3	Menlo Park, California, United States	US	USCA		37.4538	-122.182	1659108	20171019230000	https://www.yahoo.com/news/palmer-luckey-apos-defense-company-223744696.html
699394609	20171019	201710	2017	2017.7918											BUS	COMPANY						BUS			0	042	042	04	1	1.9	2	1	2	4.13476263399694	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	4	Sunrise Dam, South Australia, Australia	AS	AS05	154707	-32.6057	140.73	11393922	20171019230000	http://www.4-traders.com/ANOVA-METALS-LTD-12123669/news/Anova-Metals-GBF-Appointed-as-Second-Fortune-Mining-Contractor-25319165/
699394610	20171019	201710	2017	2017.7918											BUS	LANDLORD						BUS			1	046	046	04	1	7.0	5	1	5	-3.25581395348837	0								4	Ticino, Italy (general), Italy	IT	IT00	18364	45.15	9.23333	-130764	1	Switzerland	SZ	SZ		47	8	SZ	20171019230000	https://www.expatica.com/ch/news/country-news/SW-Two-thirds-of-Swiss-find-their-neighbours-annoying_1502839.html
699394611	20171019	201710	2017	2017.7918											CAN	CANADA	CAN								1	040	040	04	1	1.0	4	1	4	0.29154518950438	0								4	Simcoe County, Ontario, Canada	CA	CA08	12681	44.4167	-79.8333	-573651	4	Simcoe County, Ontario, Canada	CA	CA08	12681	44.4167	-79.8333	-573651	20171019230000	https://www.durhamregion.com/news-story/7662408-health-ministers-want-to-work-together-to-fight-opioids/
699394612	20171019	201710	2017	2017.7918											CHN	CHINA	CHN								1	046	046	04	1	7.0	4	1	4	-8.27845719661333	0								1	Madagascar	MA	MA		-20	47	MA	1	Madagascar	MA	MA		-20	47	MA	20171019230000	http://www.npr.org/sections/goatsandsoda/2017/10/19/558821792/report-pollution-kills-3-times-more-than-aids-tb-and-malaria-combined
699394613	20171019	201710	2017	2017.7918											CHR	CHRISTIAN				CHR					1	040	040	04	1	1.0	10	1	10	1.89873417721519	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171019230000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Mens-grooming-hair-treatment-and-hairstyle-trends-592412
699394614	20171019	201710	2017	2017.7918											CHREDU	CHRISTIAN				CHR		EDU			1	020	020	02	1	3.0	5	1	5	-4.34782608695652	0								0								0								20171019230000	http://www.examiner.com.au/story/5000856/teenage-girl-hit-by-vehicle-on-the-west-tamar-highway/
699394615	20171019	201710	2017	2017.7918											CHRPRO300	PRESBYTERIAN				CHR	PRO				1	190	190	19	4	-10.0	4	1	4	-5.33333333333333	0								3	Second Presbyterian Church, Virginia, United States	US	USVA		38.0671	-78.877	1500587	3	Second Presbyterian Church, Virginia, United States	US	USVA		38.0671	-78.877	1500587	20171019230000	http://www.nbc12.com/story/36636806/fire-at-second-presbyterian-church
699394616	20171019	201710	2017	2017.7918											COP	POLICE						COP			0	020	020	02	1	3.0	10	1	10	-8.47665847665843	0								4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	20171019230000	http://www.scsun-news.com/story/news/crime/2017/10/19/law-enforcement-silver-city-police-blotter/781379001/
699394617	20171019	201710	2017	2017.7918											COP	POLICE						COP			0	042	042	04	1	1.9	10	1	10	-8.47665847665843	0								4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	20171019230000	http://www.scsun-news.com/story/news/crime/2017/10/19/law-enforcement-silver-city-police-blotter/781379001/
699394618	20171019	201710	2017	2017.7918											COP	POLICE						COP			1	043	043	04	1	2.8	3	1	3	-5.8968058968059	0								3	Connecticut Valley Hospital, Connecticut, United States	US	USCT		41.5573	-72.632	206426	3	Connecticut Valley Hospital, Connecticut, United States	US	USCT		41.5573	-72.632	206426	20171019230000	http://www.courant.com/news/connecticut/hc-enfield-homicide-incompetent-witness-1020-story.html
699394619	20171019	201710	2017	2017.7918											COP	DRUG ENFORCEMENT						COP			1	046	046	04	1	7.0	6	1	6	-2.66666666666667	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20171019230000	http://www.kvia.com/news/new-mexico/breaking-bad-actors-hosting-fundraiser-for-puerto-rico/641488426
699394620	20171019	201710	2017	2017.7918											COP	DEPUTY						COP			1	051	051	05	1	3.4	8	1	8	3.99159663865546	0								3	Faulkner County, Arkansas, United States	US	USAR		35.1668	-92.3335	66852	3	Faulkner County, Arkansas, United States	US	USAR		35.1668	-92.3335	66852	20171019230000	http://thecabin.net/local/news/2017-10-19/local-bailiff-garners-national-recognition
699394621	20171019	201710	2017	2017.7918											COP	DEPUTIES						COP			1	080	080	08	2	5.0	6	1	6	-5.40540540540541	0								3	Jackson County, Oregon, United States	US	USOR		42.4165	-122.834	1135853	3	Jackson County, Oregon, United States	US	USOR		42.4165	-122.834	1135853	20171019230000	http://kpic.com/news/local/oregon-man-accused-of-shooting-down-1000-drone
699394622	20171019	201710	2017	2017.7918											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-7.05128205128205	0								3	Yavapai County, Arizona, United States	US	USAZ		34.5084	-112.376	42809	3	Yavapai County, Arizona, United States	US	USAZ		34.5084	-112.376	42809	20171019230000	http://www.12news.com/news/local/arizona/police-dna-used-to-solve-attempted-armed-robbery-from-5-years-ago/484663473
699394623	20171019	201710	2017	2017.7918											COP	POLICE						COP			1	114	114	11	3	-2.0	2	1	2	-9.46745562130174	0								4	Karongi, Ouest, Rwanda	RW	RW14	21983	-2.15056	29.395	37503	4	Karongi, Ouest, Rwanda	RW	RW14	21983	-2.15056	29.395	37503	20171019230000	http://www.newtimes.co.rw/section/read/222097/
699394624	20171019	201710	2017	2017.7918											COP	POLICE						COP			1	173	173	17	4	-5.0	2	1	2	-9.46745562130174	0								4	Karongi, Ouest, Rwanda	RW	RW14	21983	-2.15056	29.395	37503	4	Karongi, Ouest, Rwanda	RW	RW14	21983	-2.15056	29.395	37503	20171019230000	http://www.newtimes.co.rw/section/read/222097/
699394625	20171019	201710	2017	2017.7918											COP	POLICE						COP			1	180	180	18	4	-9.0	5	1	5	-4.93273542600897	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171019230000	http://katu.com/news/local/woman-sexually-assaulted-early-thursday-morning-near-rocky-butte
699394626	20171019	201710	2017	2017.7918											COP	POLICE						COP			1	1821	182	18	4	-9.0	2	1	2	-9.46745562130174	0								4	Karongi, Ouest, Rwanda	RW	RW14	21983	-2.15056	29.395	37503	4	Karongi, Ouest, Rwanda	RW	RW14	21983	-2.15056	29.395	37503	20171019230000	http://www.newtimes.co.rw/section/read/222097/
699394627	20171019	201710	2017	2017.7918											COP	DEPUTIES						COP			1	190	190	19	4	-10.0	2	1	2	-5.40540540540541	0								3	White City, Oregon, United States	US	USOR		42.4373	-122.859	1128971	3	White City, Oregon, United States	US	USOR		42.4373	-122.859	1128971	20171019230000	http://kpic.com/news/local/oregon-man-accused-of-shooting-down-1000-drone
699394628	20171019	201710	2017	2017.7918											COP	DEPUTIES						COP			1	190	190	19	4	-10.0	4	1	4	-5.40540540540541	0								3	White City, Oregon, United States	US	USOR		42.4373	-122.859	1128971	3	Jackson County, Oregon, United States	US	USOR		42.4165	-122.834	1135853	20171019230000	http://kpic.com/news/local/oregon-man-accused-of-shooting-down-1000-drone
699394629	20171019	201710	2017	2017.7918											COP	DEPUTIES						COP			1	190	190	19	4	-10.0	4	1	4	-5.40540540540541	0								3	Jackson County, Oregon, United States	US	USOR		42.4165	-122.834	1135853	3	Jackson County, Oregon, United States	US	USOR		42.4165	-122.834	1135853	20171019230000	http://kpic.com/news/local/oregon-man-accused-of-shooting-down-1000-drone
699394630	20171019	201710	2017	2017.7918											COP	DEPUTY						COP			1	190	190	19	4	-10.0	3	1	3	-9.58904109589039	0								3	Las Animas County, Colorado, United States	US	USCO		37.4167	-104.001	198151	3	Las Animas County, Colorado, United States	US	USCO		37.4167	-104.001	198151	20171019230000	http://www.kktv.com/content/news/Man-fatally-shot-after-allegedly-attacking-Las-Animas-deputy-450610243.html
699394631	20171019	201710	2017	2017.7918											CRM	CRIMINAL						CRM			1	030	030	03	1	4.0	10	1	10	-8.96	0								4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20171019230000	http://www.newsherald.com/news/20171019/former-okaloosa-water-employee-charged-with-swindling
699394632	20171019	201710	2017	2017.7918											CRM	CRIMINAL						CRM			1	112	112	11	3	-2.0	3	1	3	-5.58766859344894	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171019230000	https://www.sandiegoreader.com/news/2017/oct/19/stringers-new-moon-shooter-weldon-mcdavid/
699394633	20171019	201710	2017	2017.7918											CRM	CRIMINAL						CRM			1	193	193	19	4	-10.0	3	1	3	-5.58766859344894	0								3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20171019230000	https://www.sandiegoreader.com/news/2017/oct/19/stringers-new-moon-shooter-weldon-mcdavid/
