570644324	20150819	201508	2015	2015.6274	GOV	CUSTOMS OFFICIAL						GOV			USA	HOUSTON	USA								0	172	172	17	4	-5.0	10	1	10	-6.20805369127517	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20160818230000	https://news.mongabay.com/2016/08/timber-from-peru-90-percent-illegal-finds-report-issued-by-u-s-govt/
570644325	20150819	201508	2015	2015.6274	LEG	SENATOR						LEG													0	012	012	01	1	-0.4	10	1	10	-3.20924261874198	1	Canada	CA	CA		60	-95	CA	0								1	Canada	CA	CA		60	-95	CA	20160818230000	http://www.canada.com/news/mulgrew+canada+paying+service+timely+justice/12135817/story.html
570644326	20150819	201508	2015	2015.6274	LEG	CHAMBER						LEG			AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	-2.66666666666666	4	Yeppoon, Queensland, Australia	AS	AS04	154688	-23.1268	150.744	-1611960	4	Yeppoon, Queensland, Australia	AS	AS04	154688	-23.1268	150.744	-1611960	4	Yeppoon, Queensland, Australia	AS	AS04	154688	-23.1268	150.744	-1611960	20160818230000	http://www.whitsundaytimes.com.au/news/village-festival-organiser-stunned-by-turnout/3079187/
570644327	20150819	201508	2015	2015.6274	LEG	CHAMBER						LEG			AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	4	2	4	-2.27264823508955	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20160818230000	http://www.cqnews.com.au/news/village-festival-organiser-stunned-by-turnout/3079187/
570644328	20150819	201508	2015	2015.6274	MEX	MEXICO	MEX								MNCUSA	GOLDMAN SACHS	USA					MNC			1	020	020	02	1	3.0	2	1	2	-3.63636363636364	1	Mexico	MX	MX		23	-102	MX	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	1	Mexico	MX	MX		23	-102	MX	20160818230000	http://www.housingwire.com/blogs/1-rewired/post/37817-illegal-immigrants-arent-taking-your-houses-or-your-jobs
570644329	20150819	201508	2015	2015.6274	MIL	ARMY						MIL													0	057	057	05	1	8.0	3	1	3	0.98335854765507	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	0								5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	20160818230000	http://dailynht.com/story/17031
570644330	20150819	201508	2015	2015.6274	MIL	ARMY						MIL													0	120	120	12	3	-4.0	3	1	3	0.98335854765507	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	0								5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	20160818230000	http://dailynht.com/story/17031
570644331	20150819	201508	2015	2015.6274	MIL	ARMY						MIL			MMRMIL	MYANMAR	MMR					MIL			0	057	057	05	1	8.0	1	1	1	0.98335854765507	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20160818230000	http://dailynht.com/story/17031
570644332	20150819	201508	2015	2015.6274	MIL	ARMY						MIL			MMRMIL	MYANMAR	MMR					MIL			0	057	057	05	1	8.0	4	1	4	0.98335854765507	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	20160818230000	http://dailynht.com/story/17031
570644333	20150819	201508	2015	2015.6274	MIL	ARMY						MIL			MMRMIL	MYANMAR	MMR					MIL			0	120	120	12	3	-4.0	1	1	1	0.98335854765507	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20160818230000	http://dailynht.com/story/17031
570644334	20150819	201508	2015	2015.6274	MIL	ARMY						MIL			MMRMIL	MYANMAR	MMR					MIL			0	120	120	12	3	-4.0	4	1	4	0.98335854765507	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	20160818230000	http://dailynht.com/story/17031
570644335	20150819	201508	2015	2015.6274	MMRMIL	MYANMAR	MMR					MIL			MIL	ARMY						MIL			0	057	057	05	1	8.0	1	1	1	0.98335854765507	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20160818230000	http://dailynht.com/story/17031
570644336	20150819	201508	2015	2015.6274	MMRMIL	MYANMAR	MMR					MIL			MIL	ARMY						MIL			0	057	057	05	1	8.0	4	1	4	0.98335854765507	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	5	Kachin, Kachin State, Myanmar	BM	BM04	41790	26	97.5	-417566	20160818230000	http://dailynht.com/story/17031
570644337	20150819	201508	2015	2015.6274	MNCUSA	GOLDMAN SACHS	USA					MNC			CVL	POPULATION						CVL			1	020	020	02	1	3.0	3	1	3	-3.63636363636364	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20160818230000	http://www.housingwire.com/blogs/1-rewired/post/37817-illegal-immigrants-arent-taking-your-houses-or-your-jobs
570644338	20150819	201508	2015	2015.6274	PTY	POLITICIAN									CHRCTH	CATHOLIC				CHR	CTH				0	042	042	04	1	1.9	5	1	5	-0.95238095238095	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20160818230000	http://mpbn.net/post/lepage-man-who-died-fighting-isis-received-welfare-benefits
570644339	20150819	201508	2015	2015.6274	TUR	TURKEY	TUR								RUS	RUSSIAN	RUS								1	193	193	19	4	-10.0	2	1	2	0.12987012987013	1	Turkey	TU	TU		39	35	TU	1	Turkey	TU	TU		39	35	TU	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20160818230000	http://dailynht.com/story/17029
570644340	20150819	201508	2015	2015.6274	USA	LOUISVILLE	USA																		1	010	010	01	1	0.0	6	1	6	1.69133192389007	1	Thailand	TH	TH		15	100	TH	0								1	New Zealand	NZ	NZ		-41	174	NZ	20160818230000	http://www.singaporestar.com/index.php/sid/246847533
570644341	20150819	201508	2015	2015.6274	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	2	1	2	-0.32679738562091	3	Steele City, Nebraska, United States	US	USNE	NE095	40.0378	-97.0247	833803	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20160818230000	http://beatricedailysun.com/news/local/scrapbook/fairbury-native-participated-in-army-ranger-competition/article_0b9e7ea0-1b8b-5c91-93b2-bc8a11bc8677.html
570644342	20150819	201508	2015	2015.6274	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	2	1	2	-0.32679738562091	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20160818230000	http://beatricedailysun.com/news/local/scrapbook/fairbury-native-participated-in-army-ranger-competition/article_0b9e7ea0-1b8b-5c91-93b2-bc8a11bc8677.html
570644343	20150819	201508	2015	2015.6274	USA	LOUISVILLE	USA								SGP	SINGAPORE	SGP								1	010	010	01	1	0.0	2	1	2	1.69133192389007	1	Singapore	SN	SN		1.3667	103.8	SN	1	Australia	AS	AS		-27	133	AS	1	New Zealand	NZ	NZ		-41	174	NZ	20160818230000	http://www.singaporestar.com/index.php/sid/246847533
570644344	20150819	201508	2015	2015.6274	USA	LOUISVILLE	USA								SGP	SINGAPORE	SGP								1	010	010	01	1	0.0	2	1	2	1.69133192389007	1	Thailand	TH	TH		15	100	TH	1	New Zealand	NZ	NZ		-41	174	NZ	1	New Zealand	NZ	NZ		-41	174	NZ	20160818230000	http://www.singaporestar.com/index.php/sid/246847533
570644345	20160719	201607	2016	2016.5452	TUR	TURKISH	TUR								CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	4	1	4	-3.9568345323741	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20160818230000	http://www.worldbulletin.net/news/176181/vienna-airport-removes-false-age-of-consent-ticker
570644346	20160719	201607	2016	2016.5452	TURJUD	TURKISH	TUR					JUD			CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	6	1	6	-3.9568345323741	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20160818230000	http://www.worldbulletin.net/news/176181/vienna-airport-removes-false-age-of-consent-ticker
570644347	20160719	201607	2016	2016.5452	USA	MIAMI	USA																		1	160	160	16	4	-4.0	2	1	2	-2.86806883365201	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20160818230000	https://www.statnews.com/2016/08/18/zika-virus-miami-beach/
570644348	20160719	201607	2016	2016.5452	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	057	057	05	1	8.0	4	1	4	-7.5812274368231	1	South Korea	KS	KS		37	127.5	KS	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	1	South Korea	KS	KS		37	127.5	KS	20160818230000	http://economictimes.indiatimes.com/news/international/business/volkswagen-diesel-scandal-threatens-to-ensnare-bosch/articleshow/53763654.cms
570644349	20160719	201607	2016	2016.5452	USA	MIAMI	USA								USACVL	UNITED STATES	USA					CVL			1	160	160	16	4	-4.0	1	1	1	-2.86806883365201	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20160818230000	https://www.statnews.com/2016/08/18/zika-virus-miami-beach/
570644350	20160719	201607	2016	2016.5452	USA	MIAMI	USA								USACVL	UNITED STATES	USA					CVL			1	160	160	16	4	-4.0	1	1	1	-2.86806883365201	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20160818230000	https://www.statnews.com/2016/08/18/zika-virus-miami-beach/
570644351	20160719	201607	2016	2016.5452	USA	NEW YORK	USA								USAELI	BILL CLINTON	USA					ELI			1	036	036	03	1	4.0	3	1	3	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20160818230000	http://www.cnn.com/2016/08/18/politics/clinton-foundation-says-it-wont-accept-corporate-or-foreign-donations-if-clinton-wins/
570644352	20160719	201607	2016	2016.5452	USACVL	MIAMI	USA					CVL													1	160	160	16	4	-4.0	6	1	6	-2.86806883365201	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20160818230000	https://www.statnews.com/2016/08/18/zika-virus-miami-beach/
570644353	20160719	201607	2016	2016.5452	USAELI	BILL CLINTON	USA					ELI			USA	NEW YORK	USA								1	036	036	03	1	4.0	8	1	8	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20160818230000	http://www.cnn.com/2016/08/18/politics/clinton-foundation-says-it-wont-accept-corporate-or-foreign-donations-if-clinton-wins/
570644354	20160719	201607	2016	2016.5452	USAELI	BILL CLINTON	USA					ELI			USAGOV	HILLARY CLINTON	USA					GOV			1	036	036	03	1	4.0	5	1	5	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20160818230000	http://www.cnn.com/2016/08/18/politics/clinton-foundation-says-it-wont-accept-corporate-or-foreign-donations-if-clinton-wins/
570644355	20160719	201607	2016	2016.5452	USAELI	BILL CLINTON	USA					ELI			USAGOV	HILLARY CLINTON	USA					GOV			1	040	040	04	1	1.0	5	1	5	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20160818230000	http://www.cnn.com/2016/08/18/politics/clinton-foundation-says-it-wont-accept-corporate-or-foreign-donations-if-clinton-wins/
570644356	20160719	201607	2016	2016.5452	USAGOV	HILLARY CLINTON	USA					GOV			USAELI	BILL CLINTON	USA					ELI			1	036	036	03	1	4.0	5	1	5	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20160818230000	http://www.cnn.com/2016/08/18/politics/clinton-foundation-says-it-wont-accept-corporate-or-foreign-donations-if-clinton-wins/
570644357	20160719	201607	2016	2016.5452	USAGOV	HILLARY CLINTON	USA					GOV			USAELI	BILL CLINTON	USA					ELI			1	040	040	04	1	1.0	5	1	5	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20160818230000	http://www.cnn.com/2016/08/18/politics/clinton-foundation-says-it-wont-accept-corporate-or-foreign-donations-if-clinton-wins/
570644358	20160811	201608	2016	2016.6055											MMR	MYANMAR	MMR								1	040	040	04	1	1.0	10	1	10	-0.70093457943925	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20160818230000	http://www.newindianexpress.com/nation/Sushma-Suu-Kyi-meet-in-Myanmar-next-week/2016/08/19/article3586284.ece
570644359	20160811	201608	2016	2016.6055											USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	-3.42679127725857	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20160818230000	http://www.craigdailypress.com/news/2016/aug/18/mike-littwin-trumps-new-strategy-speak-softly-and-/
570644360	20160811	201608	2016	2016.6055	CVL	VILLAGE						CVL			MIL	BORDER SECURITY						MIL			0	182	182	18	4	-9.5	16	1	16	-4.23728813559322	4	Imphal, Manipur, India	IN	IN17	70196	24.8167	93.95	-2097774	4	Imphal, Manipur, India	IN	IN17	70196	24.8167	93.95	-2097774	4	Imphal, Manipur, India	IN	IN17	70196	24.8167	93.95	-2097774	20160818230000	https://in.newshub.org/series-blasts-rock-assam-and-manipur-india-celebrates-70th-independence-day-23111825.html
570644361	20160811	201608	2016	2016.6055	LBN	LEBANON	LBN								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-4.99390986601705	1	Lebanon	LE	LE		33.8333	35.8333	LE	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20160818230000	http://www.colorlines.com/articles/khalid-was-fun-uncle
570644362	20160811	201608	2016	2016.6055	MMR	MYANMAR	MMR																		1	040	040	04	1	1.0	10	1	10	-0.70093457943925	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20160818230000	http://www.newindianexpress.com/nation/Sushma-Suu-Kyi-meet-in-Myanmar-next-week/2016/08/19/article3586284.ece
570644363	20160811	201608	2016	2016.6055	RUSGOVMIL	RUSSIAN	RUS					GOV	MIL		RUS	RUSSIAN	RUS								1	013	013	01	1	0.4	6	1	6	-2.23463687150838	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20160818230000	http://www.arabnews.com/node/971976/middle-east
570644364	20160811	201608	2016	2016.6055	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	4	1	4	-3.42679127725857	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20160818230000	http://www.craigdailypress.com/news/2016/aug/18/mike-littwin-trumps-new-strategy-speak-softly-and-/
570644365	20160811	201608	2016	2016.6055	USACVL	TEXAS	USA					CVL			USA	TEXAS	USA								1	010	010	01	1	0.0	2	1	2	2.82685512367491	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20160818230000	http://globegazette.com/news/iowa/iowa-teen-s-deez-nuts-campaign-still-outpolls-actual-presidential/article_5a1a9fbd-870c-502b-b3c4-41f32d2b5e80.html
570644366	20160811	201608	2016	2016.6055	USACVL	UNITED STATES	USA					CVL			USA	TEXAS	USA								1	013	013	01	1	0.4	2	1	2	2.82685512367491	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20160818230000	http://globegazette.com/news/iowa/iowa-teen-s-deez-nuts-campaign-still-outpolls-actual-presidential/article_5a1a9fbd-870c-502b-b3c4-41f32d2b5e80.html
570644367	20160811	201608	2016	2016.6055	USACVL	UNITED STATES	USA					CVL			USA	TEXAS	USA								1	013	013	01	1	0.4	2	1	2	2.82685512367491	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20160818230000	http://globegazette.com/news/iowa/iowa-teen-s-deez-nuts-campaign-still-outpolls-actual-presidential/article_5a1a9fbd-870c-502b-b3c4-41f32d2b5e80.html
570644368	20160811	201608	2016	2016.6055	USAGOV	JOE BIDEN	USA					GOV			TUR	ANKARA	TUR								0	036	036	03	1	4.0	2	1	2	-5.15463917525773	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20160818230000	http://english.sina.com/news/2016-08-19/detail-ifxvctcc7996992.shtml
570644369	20160811	201608	2016	2016.6055	USAGOV	JOE BIDEN	USA					GOV			TUR	TURKEY	TUR								0	051	051	05	1	3.4	10	1	10	-5.15463917525773	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20160818230000	http://english.sina.com/news/2016-08-19/detail-ifxvctcc7996992.shtml
570644370	20160817	201608	2016	2016.6219											BGD	BANGLADESH	BGD								1	110	110	11	3	-2.0	1	1	1	3.57142857142857	0								4	Panchagarh, Rangpur, Bangladesh	BG	BG87	5816	26.3313	88.562	-2737910	4	Phulbari, Bangladesh (general), Bangladesh	BG	BG00	5805	24.8667	89.3667	-2731679	20160818230000	http://dev.thedailystar.net/backpage/rakhi-festivity-lights-the-border-1272058
570644371	20160817	201608	2016	2016.6219											BGD	BANGLADESH	BGD								1	110	110	11	3	-2.0	4	1	4	3.57142857142857	0								4	Panchagarh, Rangpur, Bangladesh	BG	BG87	5816	26.3313	88.562	-2737910	4	Panchagarh, Rangpur, Bangladesh	BG	BG87	5816	26.3313	88.562	-2737910	20160818230000	http://dev.thedailystar.net/backpage/rakhi-festivity-lights-the-border-1272058
570644372	20160817	201608	2016	2016.6219											INDGOVHLH	GHULAM NABI AZAD	IND					GOV	HLH		0	043	043	04	1	2.8	3	1	3	-4.92307692307692	0								4	Gurdaspur, Punjab, Pakistan	PK	PK04	23679	30.9333	72.4056	6100579	4	Gurdaspur, Punjab, Pakistan	PK	PK04	23679	30.9333	72.4056	6100579	20160818230000	http://www.telegraphindia.com/1160819/jsp/nation/story_103302.jsp
570644373	20160817	201608	2016	2016.6219											MIL	BORDER GUARD						MIL			0	043	043	04	1	2.8	5	1	5	3.57142857142857	0								4	Siliguri, West Bengal, India	IN	IN28	17951	26.7161	88.4236	-2111079	4	Siliguri, West Bengal, India	IN	IN28	17951	26.7161	88.4236	-2111079	20160818230000	http://dev.thedailystar.net/backpage/rakhi-festivity-lights-the-border-1272058
570644374	20160817	201608	2016	2016.6219	BGD	BANGLADESH	BGD																		1	051	051	05	1	3.4	5	1	5	3.57142857142857	4	Panchagarh, Rangpur, Bangladesh	BG	BG87	5816	26.3313	88.562	-2737910	0								4	Phulbari, Bangladesh (general), Bangladesh	BG	BG00	5805	24.8667	89.3667	-2731679	20160818230000	http://dev.thedailystar.net/backpage/rakhi-festivity-lights-the-border-1272058
570644375	20160817	201608	2016	2016.6219	BGD	BANGLADESH	BGD																		1	110	110	11	3	-2.0	5	1	5	3.57142857142857	4	Hili, Rangpur, Bangladesh	BG	BG87	5806	25.2772	89.0116	-2721797	0								4	Hili, Rangpur, Bangladesh	BG	BG87	5806	25.2772	89.0116	-2721797	20160818230000	http://dev.thedailystar.net/backpage/rakhi-festivity-lights-the-border-1272058
570644376	20160817	201608	2016	2016.6219	INDGOVHLH	GHULAM NABI AZAD	IND					GOV	HLH												0	042	042	04	1	1.9	3	1	3	-4.92307692307692	4	Gurdaspur, Punjab, Pakistan	PK	PK04	23679	30.9333	72.4056	6100579	0								4	Gurdaspur, Punjab, Pakistan	PK	PK04	23679	30.9333	72.4056	6100579	20160818230000	http://www.telegraphindia.com/1160819/jsp/nation/story_103302.jsp
570644377	20160817	201608	2016	2016.6219	INDGOVHLH	GHULAM NABI AZAD	IND					GOV	HLH		PAK	PAKISTAN	PAK								0	036	036	03	1	4.0	2	1	2	-4.92307692307692	4	Gurdaspur, Punjab, Pakistan	PK	PK04	23679	30.9333	72.4056	6100579	4	Gurdaspur, Punjab, Pakistan	PK	PK04	23679	30.9333	72.4056	6100579	4	Gurdaspur, Punjab, Pakistan	PK	PK04	23679	30.9333	72.4056	6100579	20160818230000	http://www.telegraphindia.com/1160819/jsp/nation/story_103302.jsp
