618468840	20160119	201601	2016	2016.0521	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	1	1	1	0.74074074074074	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20170118230000	http://www.securityinfowatch.com/news/12296372/alabama-bill-would-allow-immunity-for-armed-church-guards
618468841	20160119	201601	2016	2016.0521	USA	MIAMI	USA								BHS	BAHAMA	BHS								1	020	020	02	1	3.0	2	1	2	-2.4234693877551	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	4	Paradise Island, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0833	-77.3333	-1543934	4	Paradise Island, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0833	-77.3333	-1543934	20170118230000	http://miami.cbslocal.com/2017/01/18/couple-says-atlantis-paradise-resort-let-the-bedbugs-bite/
618468842	20160119	201601	2016	2016.0521	USA	MIAMI	USA								BHS	BAHAMA	BHS								1	042	042	04	1	1.9	6	1	6	-2.4234693877551	4	Paradise Island, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0833	-77.3333	-1543934	4	Paradise Island, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0833	-77.3333	-1543934	4	Paradise Island, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0833	-77.3333	-1543934	20170118230000	http://miami.cbslocal.com/2017/01/18/couple-says-atlantis-paradise-resort-let-the-bedbugs-bite/
618468843	20160119	201601	2016	2016.0521	USA	MIAMI	USA								BHS	BAHAMA	BHS								1	042	042	04	1	1.9	2	1	2	-2.4234693877551	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20170118230000	http://miami.cbslocal.com/2017/01/18/couple-says-atlantis-paradise-resort-let-the-bedbugs-bite/
618468844	20160119	201601	2016	2016.0521	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	-9.14454277286131	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	20170118230000	http://www.bbc.co.uk/news/uk-england-cambridgeshire-38587916
618468845	20160119	201601	2016	2016.0521	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	-9.14454277286131	2	California, United States	US	USCA		36.17	-119.746	CA	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	20170118230000	http://www.bbc.co.uk/news/uk-england-cambridgeshire-38587916
618468846	20160119	201601	2016	2016.0521	USA	SACRAMENTO	USA								GOV	ADMINISTRATION						GOV			1	070	070	07	2	7.0	6	1	6	-4.89510489510489	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20170118230000	http://www.mysanantonio.com/news/article/1-8-billion-error-adds-to-California-deficit-10866825.php
618468847	20160119	201601	2016	2016.0521	USA	SACRAMENTO	USA								USAGOV	UNITED STATES	USA					GOV			1	070	070	07	2	7.0	4	1	4	-4.89510489510489	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20170118230000	http://www.mysanantonio.com/news/article/1-8-billion-error-adds-to-California-deficit-10866825.php
618468848	20160119	201601	2016	2016.0521	USAPRI	PUERTO RICO	USA								LEG	CONGRESS						LEG			0	073	073	07	2	7.4	10	1	10	-4.31654676258993	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20170118230000	http://www.metro.us/news/puerto-rico-oversight-board-favors-more-time-for-restructuring-talks/krjqar---jtVzPHrzz7iRMLY7n8jO5Q/
618468849	20160119	201601	2016	2016.0521	ZWE	ZIMBABWE	ZWE								EDU	SCHOOL						EDU			1	173	173	17	4	-5.0	20	2	20	4.66909640428463	4	Lupane, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.9315	27.807	-2314386	4	Lupane, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.9315	27.807	-2314386	4	Lupane, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.9315	27.807	-2314386	20170118230000	http://www.chronicle.co.zw/zim-china-relations-productive/
618468850	20161219	201612	2016	2016.9562	GOV	ADMINISTRATION						GOV			ISRCVL	ISRAELI	ISR					CVL			0	111	111	11	3	-2.0	6	1	6	-3.14735336194564	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20170118230000	http://www.irishtimes.com/news/world/us/obama-defends-role-of-media-in-final-press-conference-1.2942256
618468851	20161219	201612	2016	2016.9562	IGOUNO	UN SECURITY COUNCIL		UNO				IGO			PSE	WEST BANK	PSE								0	111	111	11	3	-2.0	8	1	8	-4	1	Israel	IS	IS		31.5	34.75	IS	1	West Bank	WE	WE		31.6667	35.25	WE	1	Israel	IS	IS		31.5	34.75	IS	20170118230000	https://www.theguardian.com/us-news/2017/jan/18/nikki-haley-confirmation-hearing-trump-russia
618468852	20161219	201612	2016	2016.9562	IGOUNO	UN SECURITY COUNCIL		UNO				IGO			PSE	WEST BANK	PSE								0	111	111	11	3	-2.0	2	1	2	-4	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20170118230000	https://www.theguardian.com/us-news/2017/jan/18/nikki-haley-confirmation-hearing-trump-russia
618468853	20161219	201612	2016	2016.9562	KOR	SOUTH KOREAN	KOR								CHN	CHINA	CHN								1	172	172	17	4	-5.0	10	1	10	-4.22297297297297	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20170118230000	http://www.pulseheadlines.com/qualcomm-facing-antitrust-suit/58107/
618468854	20161219	201612	2016	2016.9562	LEG	REPRESENTATIVES						LEG			TWN	TAIPEI	TWN								1	036	036	03	1	4.0	10	1	10	5.50964187327824	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20170118230000	https://www.lambtonshield.com/county-officials-will-travel-taiwan-competition/
618468855	20161219	201612	2016	2016.9562	USA	UNITED STATES	USA								COP	POLICE						COP			1	010	010	01	1	0.0	2	1	2	-3.01003344481605	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20170118230000	http://www.providencejournal.com/news/20170118/domestic-abuse-victims-had-few-options-at-time-warwick-mother-fled-with-her-2-daughters
618468856	20161219	201612	2016	2016.9562	USA	UNITED STATES	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			1	010	010	01	1	0.0	1	1	1	-3.01003344481605	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	3	South County Hospital, Rhode Island, United States	US	USRI		41.4309	-71.4968	1902520	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20170118230000	http://www.providencejournal.com/news/20170118/domestic-abuse-victims-had-few-options-at-time-warwick-mother-fled-with-her-2-daughters
618468857	20161219	201612	2016	2016.9562	USA	UNITED STATES	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			1	010	010	01	1	0.0	1	1	1	-3.01003344481605	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20170118230000	http://www.providencejournal.com/news/20170118/domestic-abuse-victims-had-few-options-at-time-warwick-mother-fled-with-her-2-daughters
618468858	20170111	201701	2017	2017.0301											MNCBRA	PETROBRAS	BRA					MNC			1	014	014	01	1	0.0	6	1	6	-2.02429149797571	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20170118230000	http://www.reuters.com/article/petrobras-platform-bidding-idUSL1N1F82JX
618468859	20170111	201701	2017	2017.0301											MNCBRA	PETROBRAS	BRA					MNC			1	0841	084	08	2	7.0	6	1	6	-2.02429149797571	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20170118230000	http://www.reuters.com/article/petrobras-platform-bidding-idUSL1N1F82JX
618468860	20170111	201701	2017	2017.0301											USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	4.16666666666666	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20170118230000	http://www.inquisitr.com/3896725/president-barack-obama-vacation-at-spanish-ambassadors-palm-springs-mansion-trump-inaugurated-news/
618468861	20170111	201701	2017	2017.0301											USAGOV	THE WHITE HOUSE	USA					GOV			1	043	043	04	1	2.8	3	1	3	4.16666666666666	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20170118230000	http://www.inquisitr.com/3896725/president-barack-obama-vacation-at-spanish-ambassadors-palm-springs-mansion-trump-inaugurated-news/
618468862	20170111	201701	2017	2017.0301											USAGOV	THE WHITE HOUSE	USA					GOV			1	043	043	04	1	2.8	1	1	1	4.16666666666666	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20170118230000	http://www.inquisitr.com/3896725/president-barack-obama-vacation-at-spanish-ambassadors-palm-springs-mansion-trump-inaugurated-news/
618468863	20170111	201701	2017	2017.0301	AUS	AUSTRALIA	AUS								GOV	PREMIER						GOV			1	036	036	03	1	4.0	4	4	4	-0.610082216328777	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20170118230000	http://www.couriermail.com.au/news/national/premier-mike-baird-resigns/news-story/c23b24d808dccecc654741106f9f64f7?nk=965bf3baffe9477857ccb0879cf0652e-1484779659
618468864	20170111	201701	2017	2017.0301	AUS	AUSTRALIA	AUS								GOV	PREMIER						GOV			1	0841	084	08	2	7.0	4	4	4	-0.610082216328777	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20170118230000	http://www.couriermail.com.au/news/national/premier-mike-baird-resigns/news-story/c23b24d808dccecc654741106f9f64f7?nk=965bf3baffe9477857ccb0879cf0652e-1484779659
618468865	20170111	201701	2017	2017.0301	CHN	CHINESE	CHN								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	3	1	3	-3.94739626314564	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20170118230000	http://www.osnews.com/share/29613/Clearing_out_the_app_stores_government_censorship_made_easier
618468866	20170111	201701	2017	2017.0301	CHN	CHINESE	CHN								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	3	1	3	-3.94739626314564	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20170118230000	http://www.osnews.com/share/29613/Clearing_out_the_app_stores_government_censorship_made_easier
618468867	20170111	201701	2017	2017.0301	CHN	CHINA	CHN								MNCBRA	PETROBRAS	BRA					MNC			1	014	014	01	1	0.0	4	1	4	-2.02429149797571	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20170118230000	http://www.reuters.com/article/petrobras-platform-bidding-idUSL1N1F82JX
618468868	20170111	201701	2017	2017.0301	CHN	CHINA	CHN								MNCBRA	PETROBRAS	BRA					MNC			1	0841	084	08	2	7.0	4	1	4	-2.02429149797571	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20170118230000	http://www.reuters.com/article/petrobras-platform-bidding-idUSL1N1F82JX
618468869	20170111	201701	2017	2017.0301	CHNGOV	CHINESE	CHN					GOV			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	9	1	9	-3.94739626314564	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20170118230000	http://www.osnews.com/share/29613/Clearing_out_the_app_stores_government_censorship_made_easier
618468870	20170111	201701	2017	2017.0301	COP	POLICE						COP			TUR	ISTANBUL	TUR								0	042	042	04	1	1.9	5	1	5	-8.36820083682008	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20170118230000	http://radiodalsan.com/en/turkey-arrests-suspect-in-new-years-nightclub-attack/
618468871	20170111	201701	2017	2017.0301	COP	POLICE						COP			TUR	ISTANBUL	TUR								0	190	190	19	4	-10.0	5	1	5	-8.36820083682008	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20170118230000	http://radiodalsan.com/en/turkey-arrests-suspect-in-new-years-nightclub-attack/
618468872	20170111	201701	2017	2017.0301	COP	DEPUTY						COP			USAGOVLAB	NASA	USA					GOV	LAB		1	046	046	04	1	7.0	10	1	10	1.07758620689655	0								0								0								20170118230000	http://spaceref.com/nasa-2/charlie-boldens-farewell-to-nasa-employees.html
618468873	20170111	201701	2017	2017.0301	GBRGOV	LONDON	GBR					GOV			GBR	LONDON	GBR								1	0353	035	03	1	7.0	3	1	3	-3.87931034482759	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20170118230000	http://www.thedailystar.net/world/europe/assange-go-us-only-if-rights-guaranteed-1347565
618468874	20170111	201701	2017	2017.0301	GBRGOV	LONDON	GBR					GOV			USA	UNITED STATES	USA								1	0353	035	03	1	7.0	3	1	3	-3.87931034482759	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20170118230000	http://www.thedailystar.net/world/europe/assange-go-us-only-if-rights-guaranteed-1347565
618468875	20170111	201701	2017	2017.0301	GOV	PREMIER						GOV													1	036	036	03	1	4.0	6	1	6	1.52671755725191	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20170118230000	http://www.theage.com.au/nsw/live-nsw-premier-mike-baird-retires-from-politics-20170118-gtu8fx.html
618468876	20170111	201701	2017	2017.0301	GOV	PREMIER						GOV			AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	2	1	2	1.52671755725191	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20170118230000	http://www.theage.com.au/nsw/live-nsw-premier-mike-baird-retires-from-politics-20170118-gtu8fx.html
618468877	20170111	201701	2017	2017.0301	GOV	PRESIDENT						GOV			BUS	BUSINESS						BUS			1	052	052	05	1	3.5	5	1	5	-3.41880341880341	0								0								0								20170118230000	http://www.dailyme.com/story/2017011800002426/why-trump-will-violate-the-foreign-emoluments-clause
618468878	20170111	201701	2017	2017.0301	IDN	INDONESIA	IDN																		0	013	013	01	1	0.4	10	1	10	0	5	East Java, Jawa Timur, Indonesia	ID	ID08	18585	-7.7394	112.51	-2679925	0								5	East Java, Jawa Timur, Indonesia	ID	ID08	18585	-7.7394	112.51	-2679925	20170118230000	https://wpan.wordpress.com/2017/01/18/freeport-to-give-up-current-contract-to-extend-indonesian-operations-beyond-2021/
618468879	20170111	201701	2017	2017.0301	TUR	ISTANBUL	TUR								COP	POLICE						COP			0	043	043	04	1	2.8	5	1	5	-8.36820083682008	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20170118230000	http://radiodalsan.com/en/turkey-arrests-suspect-in-new-years-nightclub-attack/
618468880	20170111	201701	2017	2017.0301	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	4	1	4	4.16666666666666	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20170118230000	http://www.inquisitr.com/3896725/president-barack-obama-vacation-at-spanish-ambassadors-palm-springs-mansion-trump-inaugurated-news/
618468881	20170111	201701	2017	2017.0301	USA	UNITED STATES	USA								GBRGOV	LONDON	GBR					GOV			1	0353	035	03	1	7.0	2	1	2	-3.87931034482759	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20170118230000	http://www.thedailystar.net/world/europe/assange-go-us-only-if-rights-guaranteed-1347565
618468882	20170111	201701	2017	2017.0301	USA	UNITED STATES	USA								GBRGOV	LONDON	GBR					GOV			1	0353	035	03	1	7.0	2	1	2	-3.87931034482759	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20170118230000	http://www.thedailystar.net/world/europe/assange-go-us-only-if-rights-guaranteed-1347565
618468883	20170111	201701	2017	2017.0301	USA	UNITED STATES	USA								POL	POLAND	POL								0	192	192	19	4	-9.5	6	2	6	-3.86291285811205	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20170118230000	http://bigstory.ap.org/article/a2a1703b90b84e0c93bd656c429451cb/editorial-roundup-excerpts-recent-editorials
618468884	20170111	201701	2017	2017.0301	USA	AMERICAN	USA								POL	POLAND	POL								0	192	192	19	4	-9.5	6	2	6	-3.86291285811205	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Poland	PL	PL		52	20	PL	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20170118230000	http://bigstory.ap.org/article/a2a1703b90b84e0c93bd656c429451cb/editorial-roundup-excerpts-recent-editorials
618468885	20170111	201701	2017	2017.0301	USA	UNITED STATES	USA								POL	POLAND	POL								0	192	192	19	4	-9.5	9	2	9	-3.86291285811205	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20170118230000	http://bigstory.ap.org/article/a2a1703b90b84e0c93bd656c429451cb/editorial-roundup-excerpts-recent-editorials
